Ticker,Year,EPSIE
GOOGL,2012,32.31
GOOGL,2013,38.13
GOOGL,2014,21.02
GOOGL,2015,22.84
GOOGL,2016,27.85
GOOGL,2017,18
GOOGL,2018,43.7
EXR,2009,
EXR,2009,0.37
EXR,2010,
EXR,2010,0.3
EXR,2011,
EXR,2011,0.54
EXR,2012,
EXR,2012,1.14
EXR,2013,
EXR,2013,1.53
EXR,2014,
EXR,2014,1.53
EXR,2015,
EXR,2015,1.56
EXR,2016,
EXR,2016,2.91
EXR,2017,
EXR,2017,3.76
EXR,2018,
EXR,2018,3.27
DLR,2009,
DLR,2009,0.61
DLR,2010,
DLR,2010,0.68
DLR,2011,
DLR,2011,1.32
DLR,2012,
DLR,2012,1.48
DLR,2013,
DLR,2013,2.12
DLR,2014,
DLR,2014,0.99
DLR,2015,
DLR,2015,1.56
DLR,2016,
DLR,2016,2.2
DLR,2017,
DLR,2017,0.99
DLR,2018,
DLR,2018,1.21
LVS,2009,-0.82
LVS,2010,0.51
LVS,2011,1.56
LVS,2012,1.85
LVS,2013,2.79
LVS,2014,3.52
LVS,2015,2.47
LVS,2016,2.1
LVS,2017,3.54
LVS,2018,3.07
MOS,2008,5.27
MOS,2009,1.85
MOS,2010,5.62
MOS,2011,4.42
MOS,2012,4.42
MOS,2013,1.94
MOS,2014,2.68
MOS,2015,2.78
MOS,2016,0.85
MOS,2017,-0.31
MOS,2018,1.22
CE,2009,3.11
CE,2010,2.38
CE,2011,3.82
CE,2012,3.79
CE,2013,6.91
CE,2014,4
CE,2015,2
CE,2016,6.18
CE,2017,6.09
CE,2018,8.91
INFO,2009,2.11
INFO,2010,2.18
INFO,2011,2.06
INFO,2012,2.37
INFO,2013,1.95
INFO,2014,2.81
INFO,2015,3.47
INFO,2016,0.48
INFO,2017,1
INFO,2018,1.33
ICE,2009,
ICE,2009,4.27
ICE,2010,
ICE,2010,5.35
ICE,2011,
ICE,2011,6.9
ICE,2012,
ICE,2012,7.52
ICE,2013,
ICE,2013,3.21
ICE,2014,
ICE,2014,8.55
ICE,2015,
ICE,2015,11.39
ICE,2016,
ICE,2016,2.37
ICE,2017,
ICE,2017,4.23
ICE,2018,
ICE,2018,3.43
CF,2009,7.42
CF,2010,5.34
CF,2011,21.98
CF,2012,28.59
CF,2013,24.74
CF,2014,27.08
CF,2015,2.96
CF,2016,-1.19
CF,2017,1.53
CF,2018,1.24
DISCA,2009,1.3
DISCA,2010,1.52
DISCA,2011,2.8
DISCA,2012,2.48
DISCA,2013,2.97
DISCA,2014,1.66
DISCA,2015,1.58
DISCA,2016,1.96
DISCA,2017,-0.59
DISCA,2018,0.86
AMP,2009,
AMP,2009,2.95
AMP,2010,
AMP,2010,4.18
AMP,2011,
AMP,2011,4.37
AMP,2012,
AMP,2012,4.62
AMP,2013,
AMP,2013,6.44
AMP,2014,
AMP,2014,8.3
AMP,2015,
AMP,2015,8.48
AMP,2016,
AMP,2016,7.81
AMP,2017,
AMP,2017,9.44
AMP,2018,
AMP,2018,14.2
UAA,2009,0.92
UAA,2010,1.34
UAA,2011,1.85
UAA,2012,1.21
UAA,2013,1.5
UAA,2014,0.95
UAA,2015,1.05
UAA,2016,0.45
UAA,2017,-0.11
UAA,2018,-0.1
LDOS,2008,1.12
LDOS,2009,1.24
LDOS,2010,1.63
LDOS,2011,0.18
LDOS,2012,1.54
LDOS,2013,1.94
LDOS,2014,-4.36
LDOS,2015,3.27
LDOS,2016,2.35
LDOS,2017,2.38
LDOS,2018,3.8
LYV,2009,-0.73
LYV,2010,-1.39
LYV,2011,-0.46
LYV,2012,-0.87
LYV,2013,-0.22
LYV,2014,-0.49
LYV,2015,-0.33
LYV,2016,-0.23
LYV,2017,-0.48
LYV,2018,-0.09
CMG,2009,3.95
CMG,2010,5.64
CMG,2011,6.76
CMG,2012,8.75
CMG,2013,10.47
CMG,2014,14.13
CMG,2015,15.1
CMG,2016,0.77
CMG,2017,6.17
CMG,2018,6.31
FIS,2009,0.44
FIS,2010,1.15
FIS,2011,1.53
FIS,2012,1.55
FIS,2013,1.68
FIS,2014,2.35
FIS,2015,2.19
FIS,2016,1.72
FIS,2017,3.93
FIS,2018,2.55
FB,2009,
FB,2010,0.28
FB,2011,0.47
FB,2012,0.02
FB,2013,0.6
FB,2014,1.1
FB,2015,1.29
FB,2016,3.49
FB,2017,5.39
FB,2018,7.57
FANG,2009,
FANG,2010,0.23
FANG,2011,-0.02
FANG,2012,-1.04
FANG,2013,1.29
FANG,2014,3.64
FANG,2015,-8.74
FANG,2016,-2.2
FANG,2017,4.94
FANG,2018,8.06
PSX,2010,1.16
PSX,2011,7.52
PSX,2012,6.48
PSX,2013,6.02
PSX,2014,8.33
PSX,2015,7.73
PSX,2016,2.92
PSX,2017,9.85
PSX,2018,11.8
NOW,2009,
NOW,2010,-0.25
NOW,2011,0.08
NOW,2012,-0.31
NOW,2013,-0.54
NOW,2014,-1.23
NOW,2015,-1.27
NOW,2016,-2.75
NOW,2017,-0.87
NOW,2018,-0.15
WU,2009,
WU,2009,1.21
WU,2010,
WU,2010,1.36
WU,2011,
WU,2011,1.84
WU,2012,
WU,2012,1.69
WU,2013,
WU,2013,1.43
WU,2014,
WU,2014,1.59
WU,2015,
WU,2015,1.62
WU,2016,
WU,2016,0.51
WU,2017,
WU,2017,-1.19
WU,2018,
WU,2018,1.87
HBI,2009,0.54
HBI,2010,2.16
HBI,2011,2.69
HBI,2012,1.64
HBI,2013,3.25
HBI,2014,3.97
HBI,2015,1.06
HBI,2016,1.4
HBI,2017,0.17
HBI,2018,1.52
IPGP,2009,0.12
IPGP,2010,1.13
IPGP,2011,2.41
IPGP,2012,2.81
IPGP,2013,2.97
IPGP,2014,3.79
IPGP,2015,4.53
IPGP,2016,4.85
IPGP,2017,6.36
IPGP,2018,7.38
,2009,
,2010,
,2011,
,2012,
,2013,
,2014,
,2009,
,2010,
,2011,
,2012,
,2013,
,2014,
,2009,
,2010,
,2011,
,2012,
,2013,
,2014,
,2009,
,2010,
,2011,
,2012,
,2013,
,2014,
BR,2009,1.58
BR,2010,1.37
BR,2011,1.32
BR,2012,0.97
BR,2013,1.69
BR,2014,2.12
BR,2015,2.32
BR,2016,2.53
BR,2017,2.7
BR,2018,3.56
TEL,2009,-7.09
TEL,2010,2.41
TEL,2011,2.81
TEL,2012,2.59
TEL,2013,3.02
TEL,2014,4.27
TEL,2015,5.89
TEL,2016,5.44
TEL,2017,4.7
TEL,2018,7.27
DFS,2009,
DFS,2009,2.39
DFS,2010,
DFS,2010,1.22
DFS,2011,
DFS,2011,4.06
DFS,2012,
DFS,2012,4.46
DFS,2013,
DFS,2013,4.96
DFS,2014,
DFS,2014,4.9
DFS,2015,
DFS,2015,5.13
DFS,2016,
DFS,2016,5.77
DFS,2017,
DFS,2017,5.42
DFS,2018,
DFS,2018,7.79
,2009,
,2014,
,2009,
,2014,
,2009,
,2013,
,2014,
CXO,2009,-0.12
CXO,2010,2.18
CXO,2011,5.28
CXO,2012,4.15
CXO,2013,2.39
CXO,2014,4.88
CXO,2015,0.54
CXO,2016,-10.85
CXO,2017,6.41
CXO,2018,13.25
,2009,
,2010,
,2011,
,2012,
,2013,
,2014,
MSCI,2009,0.8
MSCI,2010,0.81
MSCI,2011,1.41
MSCI,2012,1.48
MSCI,2013,1.83
MSCI,2014,2.43
MSCI,2015,2.03
MSCI,2016,2.7
MSCI,2017,3.31
MSCI,2018,5.66
ULTA,2008,0.43
ULTA,2009,0.66
ULTA,2010,1.16
ULTA,2011,1.9
ULTA,2012,2.68
ULTA,2013,3.15
ULTA,2014,3.98
ULTA,2015,4.98
ULTA,2016,6.52
ULTA,2017,8.96
ULTA,2018,10.94
,2009,
,2010,
,2011,
,2012,
,2013,
,2014,
AWK,2009,-1.39
AWK,2010,1.53
AWK,2011,1.75
AWK,2012,2.01
AWK,2013,2.06
AWK,2014,2.35
AWK,2015,2.64
AWK,2016,2.62
AWK,2017,2.38
AWK,2018,3.15
V,2009,
V,2009,3.1
V,2010,
V,2010,4.01
V,2011,
V,2011,5.16
V,2012,
V,2012,3.16
V,2013,
V,2013,7.59
V,2014,
V,2014,8.62
V,2015,
V,2015,2.58
V,2016,
V,2016,2.48
V,2017,
V,2017,2.8
V,2018,
V,2018,4.42
PM,2009,3.24
PM,2010,3.92
PM,2011,4.85
PM,2012,5.17
PM,2013,5.26
PM,2014,4.76
PM,2015,4.42
PM,2016,4.48
PM,2017,3.88
PM,2018,5.08
,2009,
,2010,
,2011,
,2012,
,2013,
,2014,
,2009,
,2010,
,2011,
,2012,
,2013,
,2014,
,2009,
,2013,
,2014,
,2009,
,2010,
,2011,
,2012,
,2013,
,2014,
,2009,
,2010,
,2011,
,2012,
,2013,
,2014,
ATVI,2009,0.09
ATVI,2010,0.33
ATVI,2011,0.92
ATVI,2012,1.01
ATVI,2013,0.95
ATVI,2014,1.13
ATVI,2015,1.19
ATVI,2016,1.28
ATVI,2017,0.36
ATVI,2018,2.35
VRSK,2009,0.73
VRSK,2010,1.3
VRSK,2011,1.63
VRSK,2012,1.92
VRSK,2013,2.02
VRSK,2014,2.37
VRSK,2015,3.01
VRSK,2016,3.45
VRSK,2017,3.29
VRSK,2018,3.56
AVGO,2009,-0.2
AVGO,2010,1.69
AVGO,2011,2.19
AVGO,2012,2.25
AVGO,2013,2.19
AVGO,2014,0.99
AVGO,2015,4.85
AVGO,2016,-4.86
AVGO,2017,4.02
AVGO,2018,28.44
FTNT,2009,0.79
FTNT,2010,0.53
FTNT,2011,0.38
FTNT,2012,0.4
FTNT,2013,0.26
FTNT,2014,0.15
FTNT,2015,0.05
FTNT,2016,0.18
FTNT,2017,0.18
FTNT,2018,1.91
CBOE,2009,
CBOE,2009,1.15
CBOE,2010,
CBOE,2010,0.97
CBOE,2011,
CBOE,2011,1.52
CBOE,2012,
CBOE,2012,1.78
CBOE,2013,
CBOE,2013,1.99
CBOE,2014,
CBOE,2014,2.21
CBOE,2015,
CBOE,2015,2.46
CBOE,2016,
CBOE,2016,2.27
CBOE,2017,
CBOE,2017,3.69
CBOE,2018,
CBOE,2018,3.76
FLT,2009,1.13
FLT,2010,1.37
FLT,2011,1.76
FLT,2012,2.52
FLT,2013,3.36
FLT,2014,4.24
FLT,2015,3.85
FLT,2016,4.75
FLT,2017,7.91
FLT,2018,8.81
HII,2009,
HII,2010,2.77
HII,2011,-1.93
HII,2012,2.91
HII,2013,5.18
HII,2014,6.86
HII,2015,8.36
HII,2016,12.14
HII,2017,10.46
HII,2018,19.09
MPC,2009,1.25
MPC,2010,1.74
MPC,2011,6.67
MPC,2012,9.89
MPC,2013,6.64
MPC,2014,8.78
MPC,2015,5.26
MPC,2016,2.21
MPC,2017,6.7
MPC,2018,5.28
FBHS,2009,-0.27
FBHS,2010,0.37
FBHS,2011,-0.23
FBHS,2012,0.71
FBHS,2013,1.34
FBHS,2014,0.95
FBHS,2015,1.93
FBHS,2016,2.62
FBHS,2017,3.03
FBHS,2018,2.66
XYL,2009,1.44
XYL,2010,1.8
XYL,2011,1.52
XYL,2012,1.59
XYL,2013,1.22
XYL,2014,1.83
XYL,2015,1.87
XYL,2016,1.45
XYL,2017,1.83
XYL,2018,3.03
CPRI,2009,0.21
CPRI,2010,0.38
CPRI,2011,0.77
CPRI,2012,1.97
CPRI,2013,3.22
CPRI,2014,4.28
CPRI,2015,4.44
CPRI,2016,3.29
CPRI,2017,3.82
CPRI,2018,3.58
CBRE,2009,
CBRE,2009,0.12
CBRE,2010,
CBRE,2010,0.63
CBRE,2011,
CBRE,2011,0.74
CBRE,2012,
CBRE,2012,0.97
CBRE,2013,
CBRE,2013,0.95
CBRE,2014,
CBRE,2014,1.45
CBRE,2015,
CBRE,2015,1.63
CBRE,2016,
CBRE,2016,1.69
CBRE,2017,
CBRE,2017,2.03
CBRE,2018,
CBRE,2018,3.1
LYB,2009,-5.08
LYB,2010,17.93
LYB,2011,3.74
LYB,2012,4.92
LYB,2013,6.75
LYB,2014,7.99
LYB,2015,9.59
LYB,2016,9.13
LYB,2017,12.23
LYB,2018,12.01
ALLE,2010,
ALLE,2011,2.15
ALLE,2012,2.17
ALLE,2013,0.32
ALLE,2014,1.8
ALLE,2015,1.59
ALLE,2016,2.36
ALLE,2017,2.85
ALLE,2018,4.54
